study_id,study_name,variable,first_entry,second_entry,discrepancy,response_id_first_entry,recorded_date_first_entry,response_id_second_entry,recorded_date_second_entry,info_to_keep,comment
S081,BNW,sit1_hrs_l2_mon,NA,0,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,0,
S081,BNW,sit1_hrs_l2_tue,NA,0,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,0,
S081,BNW,sit1_hrs_l2_wed,NA,0,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,0,
S081,BNW,sit1_hrs_l2_thu,NA,0,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,0,
S081,BNW,sit1_hrs_l2_fri,NA,0,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,0,
S081,BNW,sit1_hrs_l2_sat,NA,0,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,0,
S081,BNW,sit1_hrs_l2_sun,NA,0,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,0,
S081,BNW,sit1_end,18,12,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,12,
S081,BNW,sit1_length,18,12,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,12,
S081,BNW,sit2,At daycare full time,At home with grandparents,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,At home with grandparents,
S081,BNW,sit2_hrs_l1_mon,10.5,11.5,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,11.5,
S081,BNW,sit2_hrs_l1_tue,10.5,11.5,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,11.5,
S081,BNW,sit2_hrs_l1_wed,10.5,11.5,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,11.5,
S081,BNW,sit2_hrs_l1_thu,10.5,11.5,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,11.5,
S081,BNW,sit2_hrs_l1_fri,10.5,11.5,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,11.5,
S081,BNW,sit2_hrs_l2_mon,1,0,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,0,
S081,BNW,sit2_hrs_l2_tue,1,0,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,0,
S081,BNW,sit2_hrs_l2_wed,1,0,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,0,
S081,BNW,sit2_hrs_l2_thu,1,0,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,0,
S081,BNW,sit2_hrs_l2_fri,1,0,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,0,
S081,BNW,sit2_hrs_l2_sat,NA,0,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,0,
S081,BNW,sit2_hrs_l2_sun,NA,0,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,0,
S081,BNW,sit2_end,28,18,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,18,
S081,BNW,sit2_length,10,6,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,6,
S081,BNW,sit3,NA,At daycare full time,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,At daycare full time,
S081,BNW,sit3_hrs_l1_mon,NA,10,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,10,
S081,BNW,sit3_hrs_l1_tue,NA,10,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,10,
S081,BNW,sit3_hrs_l1_wed,NA,10,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,10,
S081,BNW,sit3_hrs_l1_thu,NA,10,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,10,
S081,BNW,sit3_hrs_l1_fri,NA,10,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,10,
S081,BNW,sit3_hrs_l1_sat,NA,11.5,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,11.5,
S081,BNW,sit3_hrs_l1_sun,NA,11.5,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,11.5,
S081,BNW,sit3_hrs_l2_mon,NA,1.5,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,1.5,
S081,BNW,sit3_hrs_l2_tue,NA,1.5,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,1.5,
S081,BNW,sit3_hrs_l2_wed,NA,1.5,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,1.5,
S081,BNW,sit3_hrs_l2_thu,NA,1.5,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,1.5,
S081,BNW,sit3_hrs_l2_fri,NA,1.5,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,1.5,
S081,BNW,sit3_hrs_l2_sat,NA,0,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,0,
S081,BNW,sit3_hrs_l2_sun,NA,0,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,0,
S081,BNW,sit3_end,NA,30,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,30,
S081,BNW,sit3_length,0,12,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,12,
S081,BNW,glob_est_l1,97,99,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,99,
S081,BNW,glob_est_l2,3,1,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,1,
S081,BNW,researcher_notes,Stays at grandparents when mother is at work.,NA,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,Stays at grandparents when mother is at work.,
S081,BNW,l1_curr_exp,93.79,90.68,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,90.68,
S081,BNW,l2_curr_exp,6.21,9.32,CHECK,R_1NfwOb9BgiCG6NX,2023-03-20T15:28:05Z,R_3JfsSIjlBEIjrG1,2023-04-13T12:14:02Z,9.32,
S082,BNW,other_cgvrs_1,Grandmother,grandmother,CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,grandmother,
S082,BNW,child_l1,English,French,CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,French,
S082,BNW,child_l2,French,English,CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,English,
S082,BNW,child_langs,"English, French, & Spanish","French, English, & Spanish",CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,"French, English, & Spanish",
S082,BNW,sit1,At home with primary caregiver 1 & 2,Other (Both primary caregivers + paternal grandmother at home),CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,Other (Both primary caregivers + paternal grandmother at home),
S082,BNW,sit1_hrs_l1_mon,1,11,CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,11,
S082,BNW,sit1_hrs_l1_tue,1,11,CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,11,
S082,BNW,sit1_hrs_l1_wed,1,11,CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,11,
S082,BNW,sit1_hrs_l1_thu,1,11,CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,11,
S082,BNW,sit1_hrs_l1_fri,1,11,CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,11,
S082,BNW,sit1_hrs_l1_sat,1,12,CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,12,
S082,BNW,sit1_hrs_l1_sun,1,11,CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,11,
S082,BNW,sit1_hrs_l2_mon,11,1,CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,1,
S082,BNW,sit1_hrs_l2_tue,11,1,CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,1,
S082,BNW,sit1_hrs_l2_wed,11,1,CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,1,
S082,BNW,sit1_hrs_l2_thu,11,1,CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,1,
S082,BNW,sit1_hrs_l2_fri,11,1,CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,1,
S082,BNW,sit1_hrs_l2_sat,11,0,CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,0,
S082,BNW,sit1_hrs_l2_sun,11,1,CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,1,
S082,BNW,sit1_hrs_l3_mon,NA,0,CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,0,
S082,BNW,sit1_hrs_l3_tue,NA,0,CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,0,
S082,BNW,sit1_hrs_l3_wed,NA,0,CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,0,
S082,BNW,sit1_hrs_l3_thu,NA,0,CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,0,
S082,BNW,sit1_hrs_l3_fri,NA,0,CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,0,
S082,BNW,sit1_hrs_l3_sat,NA,0,CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,0,
S082,BNW,sit1_hrs_l3_sun,NA,0,CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,0,
S082,BNW,glob_est_l1,20,80,CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,80,
S082,BNW,glob_est_l2,80,20,CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,20,
S082,BNW,l1_curr_exp,8.33,92.86,CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,92.86,
S082,BNW,l2_curr_exp,91.67,7.14,CHECK,R_UoUvNNcmLeyymBz,2023-03-20T15:18:38Z,R_bwHlv9lgVGh1HnX,2023-04-03T15:23:24Z,7.14,
S083,BNW,cgvr1_fre_var,French,France,CHECK,R_2YPrePOFo1WKMkf,2023-03-23T12:35:13Z,R_3Ph5flWqW8pIjc1,2023-04-17T12:38:08Z,French,
S083,BNW,other_cgvrs_1,friend,Friend,CHECK,R_2YPrePOFo1WKMkf,2023-03-23T12:35:13Z,R_3Ph5flWqW8pIjc1,2023-04-17T12:38:08Z,friend,
S083,BNW,long_trips_details,"Trip to France for 3 months, family is bilingual (French and Spanish).","Went to France for 3 months. 50% FR, 50% Spanish.",CHECK,R_2YPrePOFo1WKMkf,2023-03-23T12:35:13Z,R_3Ph5flWqW8pIjc1,2023-04-17T12:38:08Z,"Went to France for 3 months. 50% FR, 50% Spanish.",
S083,BNW,child_l2,Spanish,NA,CHECK,R_2YPrePOFo1WKMkf,2023-03-23T12:35:13Z,R_3Ph5flWqW8pIjc1,2023-04-17T12:38:08Z,Spanish,
S083,BNW,child_langs,French & Spanish,French &,CHECK,R_2YPrePOFo1WKMkf,2023-03-23T12:35:13Z,R_3Ph5flWqW8pIjc1,2023-04-17T12:38:08Z,French & Spanish,
S083,BNW,sit1_hrs_l2_mon,0,NA,CHECK,R_2YPrePOFo1WKMkf,2023-03-23T12:35:13Z,R_3Ph5flWqW8pIjc1,2023-04-17T12:38:08Z,0,
S083,BNW,sit1_hrs_l2_tue,0,NA,CHECK,R_2YPrePOFo1WKMkf,2023-03-23T12:35:13Z,R_3Ph5flWqW8pIjc1,2023-04-17T12:38:08Z,0,
S083,BNW,sit1_hrs_l2_wed,0,NA,CHECK,R_2YPrePOFo1WKMkf,2023-03-23T12:35:13Z,R_3Ph5flWqW8pIjc1,2023-04-17T12:38:08Z,0,
S083,BNW,sit1_hrs_l2_thu,0,NA,CHECK,R_2YPrePOFo1WKMkf,2023-03-23T12:35:13Z,R_3Ph5flWqW8pIjc1,2023-04-17T12:38:08Z,0,
S083,BNW,sit1_hrs_l2_fri,0,NA,CHECK,R_2YPrePOFo1WKMkf,2023-03-23T12:35:13Z,R_3Ph5flWqW8pIjc1,2023-04-17T12:38:08Z,0,
S083,BNW,sit1_hrs_l2_sat,0,NA,CHECK,R_2YPrePOFo1WKMkf,2023-03-23T12:35:13Z,R_3Ph5flWqW8pIjc1,2023-04-17T12:38:08Z,0,
S083,BNW,sit1_hrs_l2_sun,0,NA,CHECK,R_2YPrePOFo1WKMkf,2023-03-23T12:35:13Z,R_3Ph5flWqW8pIjc1,2023-04-17T12:38:08Z,0,
S083,BNW,sit3_hrs_l2_sat,0,NA,CHECK,R_2YPrePOFo1WKMkf,2023-03-23T12:35:13Z,R_3Ph5flWqW8pIjc1,2023-04-17T12:38:08Z,0,
S083,BNW,sit3_hrs_l2_sun,0,NA,CHECK,R_2YPrePOFo1WKMkf,2023-03-23T12:35:13Z,R_3Ph5flWqW8pIjc1,2023-04-17T12:38:08Z,0,
S083,BNW,sit4,Started new daycare,At daycare full time,CHECK,R_2YPrePOFo1WKMkf,2023-03-23T12:35:13Z,R_3Ph5flWqW8pIjc1,2023-04-17T12:38:08Z,Started new daycare,
S083,BNW,sit4_hrs_l2_mon,0,NA,CHECK,R_2YPrePOFo1WKMkf,2023-03-23T12:35:13Z,R_3Ph5flWqW8pIjc1,2023-04-17T12:38:08Z,0,
S083,BNW,sit4_hrs_l2_tue,0,NA,CHECK,R_2YPrePOFo1WKMkf,2023-03-23T12:35:13Z,R_3Ph5flWqW8pIjc1,2023-04-17T12:38:08Z,0,
S083,BNW,sit4_hrs_l2_wed,0,NA,CHECK,R_2YPrePOFo1WKMkf,2023-03-23T12:35:13Z,R_3Ph5flWqW8pIjc1,2023-04-17T12:38:08Z,0,
S083,BNW,sit4_hrs_l2_thu,0,NA,CHECK,R_2YPrePOFo1WKMkf,2023-03-23T12:35:13Z,R_3Ph5flWqW8pIjc1,2023-04-17T12:38:08Z,0,
S083,BNW,sit4_hrs_l2_fri,0,NA,CHECK,R_2YPrePOFo1WKMkf,2023-03-23T12:35:13Z,R_3Ph5flWqW8pIjc1,2023-04-17T12:38:08Z,0,
S083,BNW,sit4_hrs_l2_sat,0,NA,CHECK,R_2YPrePOFo1WKMkf,2023-03-23T12:35:13Z,R_3Ph5flWqW8pIjc1,2023-04-17T12:38:08Z,0,
S083,BNW,sit4_hrs_l2_sun,0,NA,CHECK,R_2YPrePOFo1WKMkf,2023-03-23T12:35:13Z,R_3Ph5flWqW8pIjc1,2023-04-17T12:38:08Z,0,
S083,BNW,glob_est_l1,92,95,CHECK,R_2YPrePOFo1WKMkf,2023-03-23T12:35:13Z,R_3Ph5flWqW8pIjc1,2023-04-17T12:38:08Z,95,
S083,BNW,glob_est_l2,8,5,CHECK,R_2YPrePOFo1WKMkf,2023-03-23T12:35:13Z,R_3Ph5flWqW8pIjc1,2023-04-17T12:38:08Z,5,
S083,BNW,researcher_notes,Baby is with his mom's friend who speaks French one night per week.,Spanish was spoken by child's daycare teacher. English was indicated at 1% but shows up nowhere in the LEQ.,CHECK,R_2YPrePOFo1WKMkf,2023-03-23T12:35:13Z,R_3Ph5flWqW8pIjc1,2023-04-17T12:38:08Z,Baby is with his mom's friend who speaks French one night per week. Spanish was spoken by child's daycare teacher. English was indicated at 1% but shows up nowhere in the LEQ.,
S085,BNW,cgvr1_eng_var,British,British Nigeria,CHECK,R_2tEeBgaYVki1lnD,2023-04-17T12:59:03Z,R_265vNyiCQjyAQso,2023-04-24T13:19:05Z,British Nigeria,
S085,BNW,cgvr1_fre_var,Quebec,Quebecois,CHECK,R_2tEeBgaYVki1lnD,2023-04-17T12:59:03Z,R_265vNyiCQjyAQso,2023-04-24T13:19:05Z,Quebecois,
S085,BNW,cgvr2_eng_variety,British,British Nigeria,CHECK,R_2tEeBgaYVki1lnD,2023-04-17T12:59:03Z,R_265vNyiCQjyAQso,2023-04-24T13:19:05Z,British Nigeria,
S085,BNW,cgvr2_fre_variety,Quebec,Quebecois,CHECK,R_2tEeBgaYVki1lnD,2023-04-17T12:59:03Z,R_265vNyiCQjyAQso,2023-04-24T13:19:05Z,Quebecois,
S085,BNW,sit2,Other (COVID - mom and dad working from home),Other (Mom + dad working from home),CHECK,R_2tEeBgaYVki1lnD,2023-04-17T12:59:03Z,R_265vNyiCQjyAQso,2023-04-24T13:19:05Z,Other (COVID - mom and dad working from home),
S087,BNW,daycare_langs,"English, French, Arabic, Other 2 (did not specify)","English, French, Arabic",CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,"English, French, Arabic",
S087,BNW,child_l1,English,French,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,French,
S087,BNW,child_l2,French,English,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,English,
S087,BNW,child_l4,Arabic,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,Arabic,
S087,BNW,child_langs,"English, French, Spanish, & Arabic","French, English, & Spanish",CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,"French, English, Spanish, & Arabic",
S087,BNW,sit1_hrs_l1_mon,0,12,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,12,
S087,BNW,sit1_hrs_l1_tue,0,12,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,12,
S087,BNW,sit1_hrs_l1_wed,0,12,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,12,
S087,BNW,sit1_hrs_l1_thu,0,12,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,12,
S087,BNW,sit1_hrs_l1_fri,0,12,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,12,
S087,BNW,sit1_hrs_l1_sat,0,12,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,12,
S087,BNW,sit1_hrs_l1_sun,0,12,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,12,
S087,BNW,sit1_hrs_l2_mon,12,0,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit1_hrs_l2_tue,12,0,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit1_hrs_l2_wed,12,0,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit1_hrs_l2_thu,12,0,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit1_hrs_l2_fri,12,0,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit1_hrs_l2_sat,12,0,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit1_hrs_l2_sun,12,0,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit1_hrs_l4_mon,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit1_hrs_l4_tue,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit1_hrs_l4_wed,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit1_hrs_l4_thu,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit1_hrs_l4_fri,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit1_hrs_l4_sat,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit1_hrs_l4_sun,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit2_hrs_l1_mon,0,12,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,12,
S087,BNW,sit2_hrs_l1_tue,0,12,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,12,
S087,BNW,sit2_hrs_l1_wed,0,12,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,12,
S087,BNW,sit2_hrs_l1_thu,0,12,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,12,
S087,BNW,sit2_hrs_l1_fri,0,12,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,12,
